t0,t1,gap_hours,ph0,ec0,ph1_true,ec1_true,ph1_pred,ec1_pred,dph_true,dec_true,dph_pred,dec_pred,train_intervals,gap_bin,ph_abs_error,ec_abs_error,ph_signed_error,ec_signed_error
2025-09-14 12:20:00,2025-09-14 15:10:00,2.8333333333333335,9.65,0.316,9.95,0.156,9.761180797258298,0.2894341908778259,0.29999999999999893,-0.16,0.11118079725829728,-0.026565809122174124,78,"(2.0, 4.0]",0.18881920274170128,0.1334341908778259,-0.18881920274170128,0.1334341908778259
2025-09-14 15:10:00,2025-09-14 18:00:00,2.8333333333333335,9.95,0.156,9.36,0.307,9.414032784992784,0.12722660491008989,-0.5899999999999999,0.151,-0.5359672150072151,-0.02877339508991012,79,"(2.0, 4.0]",0.054032784992784855,0.1797733950899101,0.054032784992784855,-0.1797733950899101
2025-09-14 18:00:00,2025-09-15 08:10:00,14.166666666666666,9.36,0.307,7.92,0.198,8.025620899470898,0.31622364196729197,-1.4399999999999995,-0.10899999999999999,-1.3343791005291015,0.00922364196729195,80,"(4.0, 18.0]",0.10562089947089781,0.11822364196729196,0.10562089947089781,0.11822364196729196
2025-09-15 08:10:00,2025-09-15 12:00:00,3.8333333333333335,7.92,0.198,9.45,0.321,9.068812791005293,0.1752212797017797,1.5299999999999994,0.123,1.1488127910052919,-0.0227787202982203,81,"(2.0, 4.0]",0.3811872089947066,0.1457787202982203,-0.3811872089947066,-0.1457787202982203
2025-09-15 12:00:00,2025-09-15 14:10:00,2.1666666666666665,9.45,0.321,10.13,0.332,9.84968923197173,0.2873286810990861,0.6800000000000015,0.01100000000000001,0.3996892319717317,-0.033671318900913905,82,"(2.0, 4.0]",0.2803107680282704,0.044671318900913914,-0.2803107680282704,-0.044671318900913914
2025-09-15 14:10:00,2025-09-15 15:30:00,1.3333333333333333,10.13,0.332,10.2,0.334,10.016180143097644,0.29907558900284903,0.06999999999999851,0.0020000000000000018,-0.11381985690235692,-0.032924410997150995,83,"(0.332, 2.0]",0.18381985690235503,0.03492441099715099,-0.18381985690235503,-0.03492441099715099
2025-09-15 15:30:00,2025-09-15 17:40:00,2.1666666666666665,10.2,0.334,9.09,0.383,9.752073255170753,0.32749629552262555,-1.1099999999999994,0.04899999999999999,-0.44792674482924527,-0.006503704477374474,84,"(2.0, 4.0]",0.6620732551707533,0.05550370447737446,0.6620732551707533,-0.05550370447737446
2025-09-15 17:40:00,2025-09-16 06:40:00,13.0,9.09,0.383,7.66,0.358,7.744297341269842,0.3546115655627705,-1.4299999999999997,-0.025000000000000022,-1.3457026587301573,-0.028388434437229472,85,"(4.0, 18.0]",0.08429734126984201,0.0033884344372294706,0.08429734126984201,-0.0033884344372294706
2025-09-16 06:40:00,2025-09-16 08:50:00,2.1666666666666665,7.66,0.358,8.14,0.183,8.547045484330484,0.31327636692603694,0.4800000000000004,-0.175,0.8870454843304835,-0.04472363307396306,86,"(2.0, 4.0]",0.4070454843304834,0.13027636692603695,0.4070454843304834,0.13027636692603695
2025-09-16 08:50:00,2025-09-16 10:00:00,1.1666666666666667,8.14,0.183,7.94,0.414,8.941578333333334,0.1266329205278055,-0.20000000000000018,0.23099999999999998,0.8015783333333331,-0.0563670794721945,87,"(0.332, 2.0]",1.0015783333333337,0.2873670794721945,1.0015783333333337,-0.2873670794721945
