timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,fertilization_type_a_flag,fertilization_type_b_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
2025-09-02 17:30:00,0.02761353675336938,29.406293233832166,63.91876632090723,35.911120015065194,0.0,0.0,0.0,0.0,,,29.670414455768324,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 17:40:00,0.020845843569069163,29.239059932704176,64.81436992277547,16.247199322994895,0.0,0.0,0.0,0.0,,,29.534192912266747,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 17:50:00,0.02162092264747533,29.111041604476696,66.00122456419135,14.99566192817571,0.0,0.0,0.0,0.0,,,29.822115087331397,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 18:00:00,0.01514494793148223,28.724830302614162,67.6534981963931,2.093872857133167,0.0,0.0,0.0,0.0,,,29.727852700351576,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 18:10:00,0.01302172120250859,28.519375403992463,68.59165941933003,3.9692030877881668,0.0,0.0,0.0,0.0,,,29.395815975716506,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 18:20:00,0.011959333843406732,28.391805660415216,70.39412792066472,4.541984193482109,0.0,0.0,0.0,0.0,,,29.292839496611588,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 18:30:00,0.00979167670558596,28.316572981726065,71.43373236758357,0.40915221220495285,0.0,0.0,0.0,0.0,,,29.344158555831285,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 18:40:00,0.0095817376127643,28.143144631274986,71.83751106129961,0.0,0.0,0.0,0.0,0.0,,,29.179686927224115,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 18:50:00,0.010124705880272812,28.02589615326791,72.51061845957425,0.0,0.0,0.0,0.0,0.0,,,29.171702007443326,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 19:00:00,0.009900748555898717,27.643865062773802,72.78349139834988,0.0,0.0,0.0,0.0,0.0,,,29.05080197711071,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
