timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,fertilization_type_a_flag,fertilization_type_b_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
5/29/2025 22:10,0.002181939,21.682928,88.44706,0,0,0,0,0,,,19.95472493,0,0,0,0,0,0,0,0
5/29/2025 22:20,0.001085767,21.237902,89.600685,0,0,0,0,0,,,19.63527485,0,0,0,0,0,0,0,0
5/29/2025 22:30,0.001827018,21.423002,88.14507,0,0,0,0,0,,,19.91819231,0,0,0,0,0,0,0,0
5/29/2025 22:40,0.00297249,21.932543,86.445625,0,0,0,0,0,,,20.23766247,0,0,0,0,0,0,0,0
5/29/2025 22:50,0.003886171,22.440638,80.97918,0,0,0,0,0,,,20.14170025,0,0,0,0,0,0,0,0
5/29/2025 23:00,0.004788042,22.376905,76.46372,0,0,0,0,0,,,20.14170025,0,0,0,0,0,0,0,0
5/29/2025 23:10,0.004728349,22.084103,74.91467,0,0,0,0,0,,,20.0154872,0,0,0,0,0,0,0,0
5/29/2025 23:20,0.005818526,21.731123,75.699326,0,0,0,0,0,,,20.23591017,0,0,0,0,0,0,0,0
5/29/2025 23:30,0.006764074,22.3045,74.22678,0,0,0,0,0,,,20.23668803,0,0,0,0,0,0,0,0
5/29/2025 23:40,0.005972453,22.391787,76.18645,0,0,0,0,0,,,20.21756279,0,0,0,0,0,0,0,0
5/29/2025 23:50,0.005061477,22.18126,74.28729,0,0,0,0,0,,,20.35433954,0,0,0,0,0,0,0,0
5/30/2025 0:00,0.006261313,23.162209,73.72141,0,0,0,0,0,,,20.13333009,0,1,0,0,0,0,0,0
5/30/2025 0:10,0.006216112,24.04973,72.62307,0,0,0,0,0,,,20.15000335,0,1,0,0,0,0,0,0
5/30/2025 0:20,0.006508682,24.253517,73.49539,0,0,0,0,0,,,20.14946724,0,1,0,0,0,0,0,0
5/30/2025 0:30,0.005876347,24.266945,77.9381,0,0,0,0,0,,,20.16614176,0,1,0,0,0,0,0,0
5/30/2025 0:40,0.005407674,24.531715,76.46736,0,0,0,0,0,,,20.14200565,0,1,0,0,0,0,0,0
5/30/2025 0:50,0.004626274,24.823095,75.74028,0,0,0,0,0,,,20.07508073,0,1,0,0,0,0,0,0
5/30/2025 1:00,0.002299262,25.006706,75.749664,0,0,0,0,0,,,20.07508073,0,1,0,0,0,0,0,0
5/30/2025 1:10,0.002408852,24.848408,75.65758,0,0,0,0,0,,,20.10536684,0,1,0,0,0,0,0,0
5/30/2025 1:20,0.001617158,24.98468,76.09854,0,0,0,0,0,,,20.09761985,0,1,0,0,0,0,0,0
5/30/2025 1:30,0.001561786,25.364363,81.544586,0,0,0,0,0,,,20.15422795,0,1,0,0,0,0,0,0
5/30/2025 1:40,0.002253783,25.209608,84.938545,0,0,0,0,0,,,20.14556962,0,1,0,0,0,0,0,0
