weight_mode,gate,ph_blend,ec_blend,wf_active,ho_active,n_train,n_spec,n_shock,wf_ph_r2,wf_ec_r2,wf_ph_mae,wf_ec_mae,ho_ph_r2,ho_ec_r2,ho_ph_mae,ho_ec_mae,sep21_ec_mae,min_wf,min_ho,ok_hold
shock_multi20,gap2,0.2,1.3,1,4,256,188,12,0.9317366125266617,0.8276656436371488,0.29203539233981146,0.18657508320712812,0.924327705612612,0.6717848562958946,0.33843482176383394,0.3186302029753215,2.1700784286980697,0.8276656436371488,0.6717848562958946,False
shock_multi20,gap2,0.5,1.3,1,4,256,188,12,0.9367428678567192,0.8276656436371488,0.2854452854566198,0.18657508320712812,0.9132978875555853,0.6717848562958946,0.3509469989189272,0.3186302029753215,2.1700784286980697,0.8276656436371488,0.6717848562958946,False
shock_multi20,gap2,0.8,1.3,1,4,256,188,12,0.9399221791628456,0.8276656436371488,0.2788551784354544,0.18657508320712812,0.9006373620959746,0.6717848562958946,0.36345917567820835,0.3186302029753215,2.1700784286980697,0.8276656436371488,0.6717848562958946,False
shock_multi20,gap2,1.0,1.3,1,4,256,188,12,0.9410267510552449,0.8276656436371488,0.27446177380066866,0.18657508320712812,0.8912910630580678,0.6717848562958946,0.37180062698299976,0.3186302029753215,2.1700784286980697,0.8276656436371488,0.6717848562958946,False
none,gap2,0.0,1.0,1,4,256,188,12,0.9273841398455004,0.8276176564245722,0.29642879711257075,0.18718567059608684,0.9307749687466764,0.6973097205340721,0.3300933708548547,0.3194393693018191,2.178170091963046,0.8276176564245722,0.6973097205340721,False
none,gap2,0.2,1.0,1,4,256,188,12,0.9317366125266617,0.8276176564245722,0.29203539233981146,0.18718567059608684,0.9258523725382838,0.6973097205340721,0.3361840243903022,0.3194393693018191,2.178170091963046,0.8276176564245722,0.6973097205340721,False
none,gap2,0.5,1.0,1,4,256,188,12,0.9367428678567192,0.8276176564245722,0.2854452854566198,0.18718567059608684,0.9176135154453724,0.6973097205340721,0.3453200054850978,0.3194393693018191,2.178170091963046,0.8276176564245722,0.6973097205340721,False
none,gap2,0.8,1.0,1,4,256,188,12,0.9399221791628456,0.8276176564245722,0.2788551784354544,0.18718567059608684,0.9083487035971953,0.6973097205340721,0.35445598618408125,0.3194393693018191,2.178170091963046,0.8276176564245722,0.6973097205340721,False
none,gap2,1.0,1.0,1,4,256,188,12,0.9410267510552449,0.8276176564245722,0.27446177380066866,0.18718567059608684,0.9016021873506496,0.6973097205340721,0.3605466401153409,0.3194393693018191,2.178170091963046,0.8276176564245722,0.6973097205340721,False
shock5,gap2,0.0,1.0,1,4,256,188,12,0.9273841398455004,0.8276176564245722,0.29642879711257075,0.18718567059608684,0.9307749687466764,0.6905249527770125,0.3300933708548547,0.3160034628612428,2.143811027557283,0.8276176564245722,0.6905249527770125,False
shock5,gap2,0.2,1.0,1,4,256,188,12,0.9317366125266617,0.8276176564245722,0.29203539233981146,0.18718567059608684,0.9264235307471428,0.6905249527770125,0.33557849095640163,0.3160034628612428,2.143811027557283,0.8276176564245722,0.6905249527770125,False
shock5,gap2,0.5,1.0,1,4,256,188,12,0.9367428678567192,0.8276176564245722,0.2854452854566198,0.18718567059608684,0.9192386837368488,0.6905249527770125,0.34380617190034624,0.3160034628612428,2.143811027557283,0.8276176564245722,0.6905249527770125,False
shock5,gap2,0.8,1.0,1,4,256,188,12,0.9399221791628456,0.8276176564245722,0.2788551784354544,0.18718567059608684,0.9112646093010455,0.6905249527770125,0.35203385244847885,0.3160034628612428,2.143811027557283,0.8276176564245722,0.6905249527770125,False
shock5,gap2,1.0,1.0,1,4,256,188,12,0.9410267510552449,0.8276176564245722,0.27446177380066866,0.18718567059608684,0.9055100998423015,0.6905249527770125,0.3575189729458379,0.3160034628612428,2.143811027557283,0.8276176564245722,0.6905249527770125,False
shock_gap,gap2,0.0,1.0,1,4,256,188,12,0.9273841398455004,0.8276176564245722,0.29642879711257075,0.18718567059608684,0.9307749687466764,0.682717780581755,0.3300933708548547,0.317307352085713,2.1568499198019846,0.8276176564245722,0.682717780581755,False
shock_gap,gap2,0.2,1.0,1,4,256,188,12,0.9317366125266617,0.8276176564245722,0.29203539233981146,0.18718567059608684,0.9262090609841683,0.682717780581755,0.33585624127109304,0.317307352085713,2.1568499198019846,0.8276176564245722,0.682717780581755,False
shock_gap,gap2,0.5,1.0,1,4,256,188,12,0.9367428678567192,0.8276176564245722,0.2854452854566198,0.18718567059608684,0.9186396649577566,0.682717780581755,0.3445005476870747,0.317307352085713,2.1568499198019846,0.8276176564245722,0.682717780581755,False
shock_gap,gap2,0.8,1.0,1,4,256,188,12,0.9399221791628456,0.8276176564245722,0.2788551784354544,0.18718567059608684,0.9102056282612616,0.682717780581755,0.35314485370724447,0.317307352085713,2.1568499198019846,0.8276176564245722,0.682717780581755,False
shock_gap,gap2,1.0,1.0,1,4,256,188,12,0.9410267510552449,0.8276176564245722,0.27446177380066866,0.18718567059608684,0.9041025810476191,0.682717780581755,0.3589077245192949,0.317307352085713,2.1568499198019846,0.8276176564245722,0.682717780581755,False
shock10,gap2,0.0,1.0,1,4,256,188,12,0.9273841398455004,0.8276176564245722,0.29642879711257075,0.18718567059608684,0.9307749687466764,0.6780704865717744,0.3300933708548547,0.31857415801406147,2.1695179790854695,0.8276176564245722,0.6780704865717744,False
shock10,gap2,0.2,1.0,1,4,256,188,12,0.9317366125266617,0.8276176564245722,0.29203539233981146,0.18718567059608684,0.9259091529693407,0.6780704865717744,0.33627675115277234,0.31857415801406147,2.1695179790854695,0.8276176564245722,0.6780704865717744,False
shock10,gap2,0.5,1.0,1,4,256,188,12,0.9367428678567192,0.8276176564245722,0.2854452854566198,0.18718567059608684,0.9178105175600966,0.6780704865717744,0.3455518223912731,0.31857415801406147,2.1695179790854695,0.8276176564245722,0.6780704865717744,False
shock10,gap2,0.8,1.0,1,4,256,188,12,0.9399221791628456,0.8276176564245722,0.2788551784354544,0.18718567059608684,0.9087519886540469,0.6780704865717744,0.3548268932339618,0.31857415801406147,2.1695179790854695,0.8276176564245722,0.6780704865717744,False
shock10,gap2,1.0,1.0,1,4,256,188,12,0.9410267510552449,0.8276176564245722,0.27446177380066866,0.18718567059608684,0.9021796950603074,0.6780704865717744,0.3610102739276916,0.31857415801406147,2.1695179790854695,0.8276176564245722,0.6780704865717744,False
shock_multi,gap2,0.0,1.0,1,4,256,188,12,0.9273841398455004,0.8276176564245722,0.29642879711257075,0.18718567059608684,0.9307749687466764,0.6761585446123977,0.3300933708548547,0.31905961730060955,2.1743725719509506,0.8276176564245722,0.6761585446123977,False
shock_multi,gap2,0.2,1.0,1,4,256,188,12,0.9317366125266617,0.8276176564245722,0.29203539233981146,0.18718567059608684,0.9258103702792387,0.6761585446123977,0.33640582935143276,0.31905961730060955,2.1743725719509506,0.8276176564245722,0.6761585446123977,False
shock_multi,gap2,0.5,1.0,1,4,256,188,12,0.9367428678567192,0.8276176564245722,0.2854452854566198,0.18718567059608684,0.9175328420271514,0.6761585446123977,0.34587451788792406,0.31905961730060955,2.1743725719509506,0.8276176564245722,0.6761585446123977,False
shock_multi,gap2,0.8,1.0,1,4,256,188,12,0.9399221791628456,0.8276176564245722,0.2788551784354544,0.18718567059608684,0.9082585577100827,0.6761585446123977,0.3553432060286033,0.31905961730060955,2.1743725719509506,0.8276176564245722,0.6761585446123977,False
shock_multi,gap2,1.0,1.0,1,4,256,188,12,0.9410267510552449,0.8276176564245722,0.27446177380066866,0.18718567059608684,0.9015219479705369,0.6761585446123977,0.36165566492099355,0.31905961730060955,2.1743725719509506,0.8276176564245722,0.6761585446123977,False
shock20,gap2,0.0,1.0,1,4,256,188,12,0.9273841398455004,0.8276176564245722,0.29642879711257075,0.18718567059608684,0.9307749687466764,0.6507730461211012,0.3300933708548547,0.3250883933694742,2.234660332639597,0.8276176564245722,0.6507730461211012,False
shock20,gap2,0.2,1.0,1,4,256,188,12,0.9317366125266617,0.8276176564245722,0.29203539233981146,0.18718567059608684,0.9244241987138532,0.6507730461211012,0.33830959625398177,0.3250883933694742,2.234660332639597,0.8276176564245722,0.6507730461211012,False
shock20,gap2,0.5,1.0,1,4,256,188,12,0.9367428678567192,0.8276176564245722,0.2854452854566198,0.18718567059608684,0.9135894228188643,0.6507730461211012,0.3506339351442965,0.3250883933694742,2.234660332639597,0.8276176564245722,0.6507730461211012,False
shock20,gap2,0.8,1.0,1,4,256,188,12,0.9399221791628456,0.8276176564245722,0.2788551784354544,0.18718567059608684,0.9011843025321862,0.6507730461211012,0.36295827363879923,0.3250883933694742,2.234660332639597,0.8276176564245722,0.6507730461211012,False
shock20,gap2,1.0,1.0,1,4,256,188,12,0.9410267510552449,0.8276176564245722,0.27446177380066866,0.18718567059608684,0.892041808616352,0.6507730461211012,0.3711744994337384,0.3250883933694742,2.234660332639597,0.8276176564245722,0.6507730461211012,False
shock_multi20,gap2,0.0,1.0,1,4,256,188,12,0.9273841398455004,0.8276176564245722,0.29642879711257075,0.18718567059608684,0.9307749687466764,0.6479453821191312,0.3300933708548547,0.32562438325544274,2.2400202314992814,0.8276176564245722,0.6479453821191312,False
shock_multi20,gap2,0.2,1.0,1,4,256,188,12,0.9317366125266617,0.8276176564245722,0.29203539233981146,0.18718567059608684,0.924327705612612,0.6479453821191312,0.33843482176383394,0.32562438325544274,2.2400202314992814,0.8276176564245722,0.6479453821191312,False
shock_multi20,gap2,0.5,1.0,1,4,256,188,12,0.9367428678567192,0.8276176564245722,0.2854452854566198,0.18718567059608684,0.9132978875555853,0.6479453821191312,0.3509469989189272,0.32562438325544274,2.2400202314992814,0.8276176564245722,0.6479453821191312,False
shock_multi20,gap2,0.8,1.0,1,4,256,188,12,0.9399221791628456,0.8276176564245722,0.2788551784354544,0.18718567059608684,0.9006373620959746,0.6479453821191312,0.36345917567820835,0.32562438325544274,2.2400202314992814,0.8276176564245722,0.6479453821191312,False
shock_multi20,gap2,1.0,1.0,1,4,256,188,12,0.9410267510552449,0.8276176564245722,0.27446177380066866,0.18718567059608684,0.8912910630580678,0.6479453821191312,0.37180062698299976,0.32562438325544274,2.2400202314992814,0.8276176564245722,0.6479453821191312,False
none,gap2,0.0,0.85,1,4,256,188,12,0.9273841398455004,0.8274737800438932,0.29642879711257075,0.188266446773561,0.9307749687466764,0.6618791582346439,0.3300933708548547,0.33599718221065533,2.343748221051408,0.8274737800438932,0.6618791582346439,False
none,gap2,0.2,0.85,1,4,256,188,12,0.9317366125266617,0.8274737800438932,0.29203539233981146,0.188266446773561,0.9258523725382838,0.6618791582346439,0.3361840243903022,0.33599718221065533,2.343748221051408,0.8274737800438932,0.6618791582346439,False
none,gap2,0.5,0.85,1,4,256,188,12,0.9367428678567192,0.8274737800438932,0.2854452854566198,0.188266446773561,0.9176135154453724,0.6618791582346439,0.3453200054850978,0.33599718221065533,2.343748221051408,0.8274737800438932,0.6618791582346439,False
none,gap2,0.8,0.85,1,4,256,188,12,0.9399221791628456,0.8274737800438932,0.2788551784354544,0.188266446773561,0.9083487035971953,0.6618791582346439,0.35445598618408125,0.33599718221065533,2.343748221051408,0.8274737800438932,0.6618791582346439,False
none,gap2,1.0,0.85,1,4,256,188,12,0.9410267510552449,0.8274737800438932,0.27446177380066866,0.188266446773561,0.9016021873506496,0.6618791582346439,0.3605466401153409,0.33599718221065533,2.343748221051408,0.8274737800438932,0.6618791582346439,False
shock5,gap2,0.0,0.85,1,4,256,188,12,0.9273841398455004,0.8274737800438932,0.29642879711257075,0.188266446773561,0.9307749687466764,0.6589537860280786,0.3300933708548547,0.3334522392184414,2.3182987911292683,0.8274737800438932,0.6589537860280786,False
shock5,gap2,0.2,0.85,1,4,256,188,12,0.9317366125266617,0.8274737800438932,0.29203539233981146,0.188266446773561,0.9264235307471428,0.6589537860280786,0.33557849095640163,0.3334522392184414,2.3182987911292683,0.8274737800438932,0.6589537860280786,False
shock5,gap2,0.5,0.85,1,4,256,188,12,0.9367428678567192,0.8274737800438932,0.2854452854566198,0.188266446773561,0.9192386837368488,0.6589537860280786,0.34380617190034624,0.3334522392184414,2.3182987911292683,0.8274737800438932,0.6589537860280786,False
shock5,gap2,0.8,0.85,1,4,256,188,12,0.9399221791628456,0.8274737800438932,0.2788551784354544,0.188266446773561,0.9112646093010455,0.6589537860280786,0.35203385244847885,0.3334522392184414,2.3182987911292683,0.8274737800438932,0.6589537860280786,False
shock5,gap2,1.0,0.85,1,4,256,188,12,0.9410267510552449,0.8274737800438932,0.27446177380066866,0.188266446773561,0.9055100998423015,0.6589537860280786,0.3575189729458379,0.3334522392184414,2.3182987911292683,0.8274737800438932,0.6589537860280786,False
shock_gap,gap2,0.0,0.85,1,4,256,188,12,0.9273841398455004,0.8274737800438932,0.29642879711257075,0.188266446773561,0.9307749687466764,0.6530796097910453,0.3300933708548547,0.3345756042497096,2.3295324414419514,0.8274737800438932,0.6530796097910453,False
shock_gap,gap2,0.2,0.85,1,4,256,188,12,0.9317366125266617,0.8274737800438932,0.29203539233981146,0.188266446773561,0.9262090609841683,0.6530796097910453,0.33585624127109304,0.3345756042497096,2.3295324414419514,0.8274737800438932,0.6530796097910453,False
shock_gap,gap2,0.5,0.85,1,4,256,188,12,0.9367428678567192,0.8274737800438932,0.2854452854566198,0.188266446773561,0.9186396649577566,0.6530796097910453,0.3445005476870747,0.3345756042497096,2.3295324414419514,0.8274737800438932,0.6530796097910453,False
shock_gap,gap2,0.8,0.85,1,4,256,188,12,0.9399221791628456,0.8274737800438932,0.2788551784354544,0.188266446773561,0.9102056282612616,0.6530796097910453,0.35314485370724447,0.3345756042497096,2.3295324414419514,0.8274737800438932,0.6530796097910453,False
shock_gap,gap2,1.0,0.85,1,4,256,188,12,0.9410267510552449,0.8274737800438932,0.27446177380066866,0.188266446773561,0.9041025810476191,0.6530796097910453,0.3589077245192949,0.3345756042497096,2.3295324414419514,0.8274737800438932,0.6530796097910453,False
shock10,gap2,0.0,0.85,1,4,256,188,12,0.9273841398455004,0.8274737800438932,0.29642879711257075,0.188266446773561,0.9307749687466764,0.6493525759089728,0.3300933708548547,0.3356147763585446,2.3399241625303007,0.8274737800438932,0.6493525759089728,False
shock10,gap2,0.2,0.85,1,4,256,188,12,0.9317366125266617,0.8274737800438932,0.29203539233981146,0.188266446773561,0.9259091529693407,0.6493525759089728,0.33627675115277234,0.3356147763585446,2.3399241625303007,0.8274737800438932,0.6493525759089728,False
shock10,gap2,0.5,0.85,1,4,256,188,12,0.9367428678567192,0.8274737800438932,0.2854452854566198,0.188266446773561,0.9178105175600966,0.6493525759089728,0.3455518223912731,0.3356147763585446,2.3399241625303007,0.8274737800438932,0.6493525759089728,False
shock10,gap2,0.8,0.85,1,4,256,188,12,0.9399221791628456,0.8274737800438932,0.2788551784354544,0.188266446773561,0.9087519886540469,0.6493525759089728,0.3548268932339618,0.3356147763585446,2.3399241625303007,0.8274737800438932,0.6493525759089728,False
shock10,gap2,1.0,0.85,1,4,256,188,12,0.9410267510552449,0.8274737800438932,0.27446177380066866,0.188266446773561,0.9021796950603074,0.6493525759089728,0.3610102739276916,0.3356147763585446,2.3399241625303007,0.8274737800438932,0.6493525759089728,False
shock_multi,gap2,0.0,0.85,1,4,256,188,12,0.9273841398455004,0.8274737800438932,0.29642879711257075,0.188266446773561,0.9307749687466764,0.6478330050392951,0.3300933708548547,0.3360162571364695,2.3439389703095497,0.8274737800438932,0.6478330050392951,False
shock_multi,gap2,0.2,0.85,1,4,256,188,12,0.9317366125266617,0.8274737800438932,0.29203539233981146,0.188266446773561,0.9258103702792387,0.6478330050392951,0.33640582935143276,0.3360162571364695,2.3439389703095497,0.8274737800438932,0.6478330050392951,False
shock_multi,gap2,0.5,0.85,1,4,256,188,12,0.9367428678567192,0.8274737800438932,0.2854452854566198,0.188266446773561,0.9175328420271514,0.6478330050392951,0.34587451788792406,0.3360162571364695,2.3439389703095497,0.8274737800438932,0.6478330050392951,False
shock_multi,gap2,0.8,0.85,1,4,256,188,12,0.9399221791628456,0.8274737800438932,0.2788551784354544,0.188266446773561,0.9082585577100827,0.6478330050392951,0.3553432060286033,0.3360162571364695,2.3439389703095497,0.8274737800438932,0.6478330050392951,False
shock_multi,gap2,1.0,0.85,1,4,256,188,12,0.9410267510552449,0.8274737800438932,0.27446177380066866,0.188266446773561,0.9015219479705369,0.6478330050392951,0.36165566492099355,0.3360162571364695,2.3439389703095497,0.8274737800438932,0.6478330050392951,False
shock20,gap2,0.0,0.85,1,4,256,188,12,0.9273841398455004,0.8274737800438932,0.29642879711257075,0.188266446773561,0.9307749687466764,0.6276247914946723,0.3300933708548547,0.34108341024535355,2.3946105013983905,0.8274737800438932,0.6276247914946723,False
shock20,gap2,0.2,0.85,1,4,256,188,12,0.9317366125266617,0.8274737800438932,0.29203539233981146,0.188266446773561,0.9244241987138532,0.6276247914946723,0.33830959625398177,0.34108341024535355,2.3946105013983905,0.8274737800438932,0.6276247914946723,False
shock20,gap2,0.5,0.85,1,4,256,188,12,0.9367428678567192,0.8274737800438932,0.2854452854566198,0.188266446773561,0.9135894228188643,0.6276247914946723,0.3506339351442965,0.34108341024535355,2.3946105013983905,0.8274737800438932,0.6276247914946723,False
shock20,gap2,0.8,0.85,1,4,256,188,12,0.9399221791628456,0.8274737800438932,0.2788551784354544,0.188266446773561,0.9011843025321862,0.6276247914946723,0.36295827363879923,0.34108341024535355,2.3946105013983905,0.8274737800438932,0.6276247914946723,False
shock20,gap2,1.0,0.85,1,4,256,188,12,0.9410267510552449,0.8274737800438932,0.27446177380066866,0.188266446773561,0.892041808616352,0.6276247914946723,0.3711744994337384,0.34108341024535355,2.3946105013983905,0.8274737800438932,0.6276247914946723,False
shock_multi20,gap2,0.0,0.85,1,4,256,188,12,0.9273841398455004,0.8274737800438932,0.29642879711257075,0.188266446773561,0.9307749687466764,0.6253627412301392,0.3300933708548547,0.34156036127402345,2.399380011685089,0.8274737800438932,0.6253627412301392,False
shock_multi20,gap2,0.2,0.85,1,4,256,188,12,0.9317366125266617,0.8274737800438932,0.29203539233981146,0.188266446773561,0.924327705612612,0.6253627412301392,0.33843482176383394,0.34156036127402345,2.399380011685089,0.8274737800438932,0.6253627412301392,False
shock_multi20,gap2,0.5,0.85,1,4,256,188,12,0.9367428678567192,0.8274737800438932,0.2854452854566198,0.188266446773561,0.9132978875555853,0.6253627412301392,0.3509469989189272,0.34156036127402345,2.399380011685089,0.8274737800438932,0.6253627412301392,False
shock_multi20,gap2,0.8,0.85,1,4,256,188,12,0.9399221791628456,0.8274737800438932,0.2788551784354544,0.188266446773561,0.9006373620959746,0.6253627412301392,0.36345917567820835,0.34156036127402345,2.399380011685089,0.8274737800438932,0.6253627412301392,False
shock_multi20,gap2,1.0,0.85,1,4,256,188,12,0.9410267510552449,0.8274737800438932,0.27446177380066866,0.188266446773561,0.8912910630580678,0.6253627412301392,0.37180062698299976,0.34156036127402345,2.399380011685089,0.8274737800438932,0.6253627412301392,False
none,gap2,0.0,1.5,1,4,256,188,12,0.9273841398455004,0.8274455072922549,0.29642879711257075,0.1884296555698935,0.9307749687466764,0.7945418929434914,0.3300933708548547,0.25874301249677256,1.5712065239125803,0.8274455072922549,0.7945418929434914,False
none,gap2,0.2,1.5,1,4,256,188,12,0.9317366125266617,0.8274455072922549,0.29203539233981146,0.1884296555698935,0.9258523725382838,0.7945418929434914,0.3361840243903022,0.25874301249677256,1.5712065239125803,0.8274455072922549,0.7945418929434914,False
none,gap2,0.5,1.5,1,4,256,188,12,0.9367428678567192,0.8274455072922549,0.2854452854566198,0.1884296555698935,0.9176135154453724,0.7945418929434914,0.3453200054850978,0.25874301249677256,1.5712065239125803,0.8274455072922549,0.7945418929434914,False
none,gap2,0.8,1.5,1,4,256,188,12,0.9399221791628456,0.8274455072922549,0.2788551784354544,0.1884296555698935,0.9083487035971953,0.7945418929434914,0.35445598618408125,0.25874301249677256,1.5712065239125803,0.8274455072922549,0.7945418929434914,False
none,gap2,1.0,1.5,1,4,256,188,12,0.9410267510552449,0.8274455072922549,0.27446177380066866,0.1884296555698935,0.9016021873506496,0.7945418929434914,0.3605466401153409,0.25874301249677256,1.5712065239125803,0.8274455072922549,0.7945418929434914,False
shock5,gap2,0.0,1.5,1,4,256,188,12,0.9273841398455004,0.8274455072922549,0.29642879711257075,0.1884296555698935,0.9307749687466764,0.7528415910901294,0.3300933708548547,0.29544218052982485,1.9381982042431032,0.8274455072922549,0.7528415910901294,False
shock5,gap2,0.2,1.5,1,4,256,188,12,0.9317366125266617,0.8274455072922549,0.29203539233981146,0.1884296555698935,0.9264235307471428,0.7528415910901294,0.33557849095640163,0.29544218052982485,1.9381982042431032,0.8274455072922549,0.7528415910901294,False
shock5,gap2,0.5,1.5,1,4,256,188,12,0.9367428678567192,0.8274455072922549,0.2854452854566198,0.1884296555698935,0.9192386837368488,0.7528415910901294,0.34380617190034624,0.29544218052982485,1.9381982042431032,0.8274455072922549,0.7528415910901294,False
shock5,gap2,0.8,1.5,1,4,256,188,12,0.9399221791628456,0.8274455072922549,0.2788551784354544,0.1884296555698935,0.9112646093010455,0.7528415910901294,0.35203385244847885,0.29544218052982485,1.9381982042431032,0.8274455072922549,0.7528415910901294,False
shock5,gap2,1.0,1.5,1,4,256,188,12,0.9410267510552449,0.8274455072922549,0.27446177380066866,0.1884296555698935,0.9055100998423015,0.7528415910901294,0.3575189729458379,0.29544218052982485,1.9381982042431032,0.8274455072922549,0.7528415910901294,False
shock_gap,gap2,0.0,1.5,1,4,256,188,12,0.9273841398455004,0.8274455072922549,0.29642879711257075,0.1884296555698935,0.9307749687466764,0.7328864649278688,0.3300933708548547,0.30584678592680714,2.0422442582129263,0.8274455072922549,0.7328864649278688,False
shock_gap,gap2,0.2,1.5,1,4,256,188,12,0.9317366125266617,0.8274455072922549,0.29203539233981146,0.1884296555698935,0.9262090609841683,0.7328864649278688,0.33585624127109304,0.30584678592680714,2.0422442582129263,0.8274455072922549,0.7328864649278688,False
shock_gap,gap2,0.5,1.5,1,4,256,188,12,0.9367428678567192,0.8274455072922549,0.2854452854566198,0.1884296555698935,0.9186396649577566,0.7328864649278688,0.3445005476870747,0.30584678592680714,2.0422442582129263,0.8274455072922549,0.7328864649278688,False
shock_gap,gap2,0.8,1.5,1,4,256,188,12,0.9399221791628456,0.8274455072922549,0.2788551784354544,0.1884296555698935,0.9102056282612616,0.7328864649278688,0.35314485370724447,0.30584678592680714,2.0422442582129263,0.8274455072922549,0.7328864649278688,False
shock_gap,gap2,1.0,1.5,1,4,256,188,12,0.9410267510552449,0.8274455072922549,0.27446177380066866,0.1884296555698935,0.9041025810476191,0.7328864649278688,0.3589077245192949,0.30584678592680714,2.0422442582129263,0.8274455072922549,0.7328864649278688,False
shock10,gap2,0.0,1.5,1,4,256,188,12,0.9273841398455004,0.8274455072922549,0.29642879711257075,0.1884296555698935,0.9307749687466764,0.7238099282392461,0.3300933708548547,0.3099083912378206,2.082860311323061,0.8274455072922549,0.7238099282392461,False
shock10,gap2,0.2,1.5,1,4,256,188,12,0.9317366125266617,0.8274455072922549,0.29203539233981146,0.1884296555698935,0.9259091529693407,0.7238099282392461,0.33627675115277234,0.3099083912378206,2.082860311323061,0.8274455072922549,0.7238099282392461,False
shock10,gap2,0.5,1.5,1,4,256,188,12,0.9367428678567192,0.8274455072922549,0.2854452854566198,0.1884296555698935,0.9178105175600966,0.7238099282392461,0.3455518223912731,0.3099083912378206,2.082860311323061,0.8274455072922549,0.7238099282392461,False
shock10,gap2,0.8,1.5,1,4,256,188,12,0.9399221791628456,0.8274455072922549,0.2788551784354544,0.1884296555698935,0.9087519886540469,0.7238099282392461,0.3548268932339618,0.3099083912378206,2.082860311323061,0.8274455072922549,0.7238099282392461,False
shock10,gap2,1.0,1.5,1,4,256,188,12,0.9410267510552449,0.8274455072922549,0.27446177380066866,0.1884296555698935,0.9021796950603074,0.7238099282392461,0.3610102739276916,0.3099083912378206,2.082860311323061,0.8274455072922549,0.7238099282392461,False
shock_multi,gap2,0.0,1.5,1,4,256,188,12,0.9273841398455004,0.8274455072922549,0.29642879711257075,0.1884296555698935,0.9307749687466764,0.719892414584871,0.3300933708548547,0.3116673684752079,2.1004500836969333,0.8274455072922549,0.719892414584871,False
shock_multi,gap2,0.2,1.5,1,4,256,188,12,0.9317366125266617,0.8274455072922549,0.29203539233981146,0.1884296555698935,0.9258103702792387,0.719892414584871,0.33640582935143276,0.3116673684752079,2.1004500836969333,0.8274455072922549,0.719892414584871,False
shock_multi,gap2,0.5,1.5,1,4,256,188,12,0.9367428678567192,0.8274455072922549,0.2854452854566198,0.1884296555698935,0.9175328420271514,0.719892414584871,0.34587451788792406,0.3116673684752079,2.1004500836969333,0.8274455072922549,0.719892414584871,False
shock_multi,gap2,0.8,1.5,1,4,256,188,12,0.9399221791628456,0.8274455072922549,0.2788551784354544,0.1884296555698935,0.9082585577100827,0.719892414584871,0.3553432060286033,0.3116673684752079,2.1004500836969333,0.8274455072922549,0.719892414584871,False
shock_multi,gap2,1.0,1.5,1,4,256,188,12,0.9410267510552449,0.8274455072922549,0.27446177380066866,0.1884296555698935,0.9015219479705369,0.719892414584871,0.36165566492099355,0.3116673684752079,2.1004500836969333,0.8274455072922549,0.719892414584871,False
shock20,gap2,0.0,1.5,1,4,256,188,12,0.9273841398455004,0.8274455072922549,0.29642879711257075,0.1884296555698935,0.9307749687466764,0.6674377441887315,0.3300933708548547,0.33341947744367717,2.3179711733816264,0.8274455072922549,0.6674377441887315,False
shock20,gap2,0.2,1.5,1,4,256,188,12,0.9317366125266617,0.8274455072922549,0.29203539233981146,0.1884296555698935,0.9244241987138532,0.6674377441887315,0.33830959625398177,0.33341947744367717,2.3179711733816264,0.8274455072922549,0.6674377441887315,False
shock20,gap2,0.5,1.5,1,4,256,188,12,0.9367428678567192,0.8274455072922549,0.2854452854566198,0.1884296555698935,0.9135894228188643,0.6674377441887315,0.3506339351442965,0.33341947744367717,2.3179711733816264,0.8274455072922549,0.6674377441887315,False
shock20,gap2,0.8,1.5,1,4,256,188,12,0.9399221791628456,0.8274455072922549,0.2788551784354544,0.1884296555698935,0.9011843025321862,0.6674377441887315,0.36295827363879923,0.33341947744367717,2.3179711733816264,0.8274455072922549,0.6674377441887315,False
shock20,gap2,1.0,1.5,1,4,256,188,12,0.9410267510552449,0.8274455072922549,0.27446177380066866,0.1884296555698935,0.892041808616352,0.6674377441887315,0.3711744994337384,0.33341947744367717,2.3179711733816264,0.8274455072922549,0.6674377441887315,False
shock_multi20,gap2,0.0,1.5,1,4,256,188,12,0.9273841398455004,0.8274455072922549,0.29642879711257075,0.1884296555698935,0.9307749687466764,0.6614868873827211,0.3300933708548547,0.335558079722715,2.339357196172005,0.8274455072922549,0.6614868873827211,False
shock_multi20,gap2,0.2,1.5,1,4,256,188,12,0.9317366125266617,0.8274455072922549,0.29203539233981146,0.1884296555698935,0.924327705612612,0.6614868873827211,0.33843482176383394,0.335558079722715,2.339357196172005,0.8274455072922549,0.6614868873827211,False
shock_multi20,gap2,0.5,1.5,1,4,256,188,12,0.9367428678567192,0.8274455072922549,0.2854452854566198,0.1884296555698935,0.9132978875555853,0.6614868873827211,0.3509469989189272,0.335558079722715,2.339357196172005,0.8274455072922549,0.6614868873827211,False
shock_multi20,gap2,0.8,1.5,1,4,256,188,12,0.9399221791628456,0.8274455072922549,0.2788551784354544,0.1884296555698935,0.9006373620959746,0.6614868873827211,0.36345917567820835,0.335558079722715,2.339357196172005,0.8274455072922549,0.6614868873827211,False
shock_multi20,gap2,1.0,1.5,1,4,256,188,12,0.9410267510552449,0.8274455072922549,0.27446177380066866,0.1884296555698935,0.8912910630580678,0.6614868873827211,0.37180062698299976,0.335558079722715,2.339357196172005,0.8274455072922549,0.6614868873827211,False
