feature_set,xgb_set,warmup,max_rows,train_mode,pred_mode,shock_weight,blend,feature_count,n_spec_final,n_shock_final,wf_active,wf_ph_r2,wf_ec_r2,wf_min_r2,wf_ph_mae,wf_ec_mae,ho_active,ho_ph_r2,ho_ec_r2,ho_ph_mae,ho_ec_mae
current_union,current,40,4,shock_or_acid,shock_or_acid,0.0,0.25,44,178,12,42,0.7722858078715604,0.7884592861311338,0.7722858078715604,0.4975444022498746,0.23589374374867883,34,0.9278363349786167,0.4939893580836495,0.32049980901116343,0.4095887005706619
current_union,current,40,4,chem_event,chem_event,3.0,0.25,44,178,12,42,0.7718235627240462,0.8008030771314631,0.7718235627240462,0.49823095445350707,0.232130776029116,34,0.9300319192569165,0.49830747251678076,0.31575108537887725,0.4075541353417676
current_union,current,40,4,concentrated_chem,concentrated_chem,3.0,0.25,44,178,12,42,0.7718235627240462,0.8008030771314631,0.7718235627240462,0.49823095445350707,0.232130776029116,34,0.9300319192569165,0.49830747251678076,0.31575108537887725,0.4075541353417676
current_union,current,40,4,shock_or_acid,shock_or_acid,3.0,0.25,44,178,12,42,0.7718235627240462,0.8008030771314631,0.7718235627240462,0.49823095445350707,0.232130776029116,34,0.9300319192569165,0.49830747251678076,0.31575108537887725,0.4075541353417676
current_union,current,40,4,chem_event,chem_event,0.0,0.0,44,178,12,42,0.7661064257905206,0.8309920634884155,0.7661064257905206,0.4741842642604656,0.17624275357719868,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,40,4,chem_event,chem_event,3.0,0.0,44,178,12,42,0.7661064257905206,0.8309920634884155,0.7661064257905206,0.4741842642604656,0.17624275357719868,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,40,4,concentrated_chem,concentrated_chem,0.0,0.0,44,178,12,42,0.7661064257905206,0.8309920634884155,0.7661064257905206,0.4741842642604656,0.17624275357719868,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,40,4,concentrated_chem,concentrated_chem,3.0,0.0,44,178,12,42,0.7661064257905206,0.8309920634884155,0.7661064257905206,0.4741842642604656,0.17624275357719868,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,40,4,shock_or_acid,shock_or_acid,0.0,0.0,44,178,12,42,0.7661064257905206,0.8309920634884155,0.7661064257905206,0.4741842642604656,0.17624275357719868,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,40,4,shock_or_acid,shock_or_acid,3.0,0.0,44,178,12,42,0.7661064257905206,0.8309920634884155,0.7661064257905206,0.4741842642604656,0.17624275357719868,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,35,4,chem_event,chem_event,0.0,0.25,44,178,12,45,0.7603049640415229,0.7875044962430444,0.7603049640415229,0.5032010420359226,0.25198927268442234,34,0.9278363349786167,0.4939893580836495,0.32049980901116343,0.4095887005706619
current_union,current,35,4,concentrated_chem,concentrated_chem,0.0,0.25,44,178,12,45,0.7603049640415229,0.7875044962430444,0.7603049640415229,0.5032010420359226,0.25198927268442234,34,0.9278363349786167,0.4939893580836495,0.32049980901116343,0.4095887005706619
current_union,current,35,4,shock_or_acid,shock_or_acid,0.0,0.25,44,178,12,45,0.7603049640415229,0.7875044962430444,0.7603049640415229,0.5032010420359226,0.25198927268442234,34,0.9278363349786167,0.4939893580836495,0.32049980901116343,0.4095887005706619
current_union,current,35,4,chem_event,chem_event,3.0,0.25,44,178,12,45,0.7598498225488585,0.7990714421491553,0.7598498225488585,0.5038412055771476,0.24848055954050574,34,0.9300319192569165,0.49830747251678076,0.31575108537887725,0.4075541353417676
current_union,current,35,4,concentrated_chem,concentrated_chem,3.0,0.25,44,178,12,45,0.7598498225488585,0.7990714421491553,0.7598498225488585,0.5038412055771476,0.24848055954050574,34,0.9300319192569165,0.49830747251678076,0.31575108537887725,0.4075541353417676
current_union,current,35,4,shock_or_acid,shock_or_acid,3.0,0.25,44,178,12,45,0.7598498225488585,0.7990714421491553,0.7598498225488585,0.5038412055771476,0.24848055954050574,34,0.9300319192569165,0.49830747251678076,0.31575108537887725,0.4075541353417676
