kind,anchor_pos,target_pos,t0,t1,gap_h,ec0,ec1,ec_delta,ec_ratio,fert_salt_total_t0_t1,irr_total_t0_t1,salt_conc_t0_t1,salt_per_hour,irr_per_hour,ET0_sum_t0_t1,irr_to_et0,soil_temp_mean,temp_rh_balance,g_soil_minus_air,canopy,days_after_planting_t1,last_salt_event_mass,last_core_salt_event_mass,last_salt_event_irr,last_salt_event_conc_mass,event_to_target_h,event_to_t0_h,hrs_since_last_salt_event,irr_after_last_salt,no_flush_after_salt,post_salt_flush_ratio,salt_mass_last_2h,salt_conc_last_2h,salt_mass_per_ec0,last_salt_mass_per_ec0,last_salt_release_fast,last_salt_release_med,short_salt_shock_pressure,mass_shortgap_no_flush,event_conc_x_logmass,event_conc_x_logmass_fast,event_mass_x_conc_fast,concentrated_large_event_pressure,concentrated_large_event_per_ec0,short_high_mass_no_flush_flag,event_high_mass_conc_short_flag,low_ec_high_mass_flag,ec0_x_p48_salt,n24_salt_minus_p24_salt,prev_ec_slope,salt_event_pos,timing_balance,sep21_similarity_dist
skip26,83,88,2025-09-15 14:10:00,2025-09-16 10:00:00,19.833333333333332,0.332,0.414,0.08199999999999996,1.2146596858638743,325.54999999999995,633.3333334,0.5132159747227307,16.414285714285715,31.932773112605044,1.6994192220000002,351.9654150943598,26.389914521344537,36.51689595502861,0.15159519361345275,1.0,110.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,18.333333333333332,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,753.5879629629628,753.5879629629628,119.76315207336303,223.74702471040098,4.929399785420406,0.0002856397592462078,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,8.494673590618035,0.0,0.0,0.0,249.0332,0.0,0.005076923076923082,0.9243697478991597,0.0,506.04551013442017
skip26,82,88,2025-09-15 12:00:00,2025-09-16 10:00:00,22.0,0.321,0.414,0.09299999999999997,1.2506738544474392,325.54999999999995,633.3333334,0.5132159747227307,14.79772727272727,28.78787879090909,2.280891356,266.0068179104263,27.163628075833333,37.50225892293514,0.5179462576515128,1.0,110.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,20.5,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,773.2779097387172,773.2779097387172,119.76315207336303,223.74702471040098,5.058196454398137,9.667918254065517e-05,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,8.716624682059361,0.0,0.0,0.0,240.78209999999999,0.0,0.03208695652173913,0.9318181818181819,0.0,506.048324832598
skip26,21,23,2025-08-06 10:00:00,2025-08-07 10:00:00,24.0,1.045,2.36,1.315,2.200913242009132,325.54999999999995,633.3333332,0.5132159748845435,13.564583333333331,26.388888883333333,5.454234297,114.02711865109495,30.03680111569444,41.327109144430445,0.5623917660906006,0.4869287245,70.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,22.5,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,284.3231441048035,284.3231441048035,119.76315207336303,223.74702471040098,1.1441584927917654,3.556628364596809e-05,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,3.204977284844534,0.0,0.0,0.0,696.0744999999998,0.0,-0.07184873949579834,0.9375,0.0,506.1286765758635
skip26,19,21,2025-08-05 08:00:00,2025-08-06 10:00:00,26.0,1.98,1.045,-0.935,0.539408866995074,651.0999999999999,733.3333332,0.8866545621219526,25.042307692307688,28.205128199999997,6.569340625000001,109.95589735679454,30.054106695256415,42.523843854020505,0.46300185654862297,0.46705656923076916,69.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,24.5,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,313.0288461538461,156.51442307692304,119.76315207336303,223.74702471040098,0.6145784364040845,1.4647381931577004e-05,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,1.7642783611283612,0.0,0.0,0.0,1318.8779999999997,-15.0,-0.04000000000000001,0.9423076923076923,0.0,506.5989501405016
skip26,22,23,2025-08-06 16:30:00,2025-08-07 10:00:00,17.5,2.25,2.36,0.10999999999999988,1.0478260869565217,325.54999999999995,233.3333333,1.3892603131421422,18.60285714285714,13.333333331428571,2.366349825,94.60674675377813,27.958302246190474,37.4023643838081,0.07602262703133204,0.48989247657142865,70.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,16.0,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,138.531914893617,138.531914893617,119.76315207336303,223.74702471040098,0.5594872163173839,0.0009172665448208215,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,1.5615740387859538,0.0,0.0,0.0,1464.975,0.0,0.1853846153846154,0.9142857142857143,0.0,506.8306519053334
skip26,20,21,2025-08-05 14:10:00,2025-08-06 10:00:00,19.833333333333332,2.47,1.045,-1.4250000000000003,0.43452380952380953,325.54999999999995,366.6666666,0.8854487762258293,16.414285714285715,18.48739495462185,2.805789174,126.18488288166496,28.866283721428577,39.005127246617064,0.4384894855262191,0.469367674495798,69.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,18.333333333333332,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,126.67315175097274,126.67315175097274,119.76315207336303,223.74702471040098,0.49883823849917935,0.0002856397592462078,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,1.4278984401350159,0.0,0.0,0.0,1645.2669999999998,0.0,0.0794594594594595,0.9243697478991597,0.0,507.1049321555974
skip26,95,96,2025-09-18 07:10:00,2025-09-18 09:40:00,2.5,0.47,0.795,0.32500000000000007,1.625,325.54999999999995,100.0,3.223267326732673,130.21999999999997,40.0,0.8940095380000002,100.60265639020456,26.146150278666667,46.35853870537425,-6.152516387999995,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.6666666666666667,0.8333333333333334,1.6666666666666667,0.0,1.0,0.0,325.54999999999995,3.223267326732673,571.140350877193,571.140350877193,107.16877718086364,214.61578716175444,3.3430894001359563,1.6584568183976087,18.658150698072355,6.142132375268598,345.4336179329718,3.2837909381523556,5.7610367336006245,0.0,0.0,0.0,306.01699999999994,0.0,0.015726315789473682,0.33333333333333326,0.0,520.6663898685414
skip26,93,96,2025-09-17 13:30:00,2025-09-18 09:40:00,20.166666666666668,0.333,0.795,0.462,2.206266318537859,325.54999999999995,633.3333334,0.5132159747227307,16.142975206611567,31.404958680991733,1.62750691,366.61696097065106,25.750278942975207,30.568658059068376,0.40325414958677896,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.6666666666666667,18.5,1.6666666666666667,0.0,1.0,0.0,325.54999999999995,3.223267326732673,751.8475750577365,751.8475750577365,107.16877718086364,214.61578716175444,4.400833621426085,0.0002417888361040694,18.658150698072355,6.142132375268598,345.4336179329718,3.2837909381523556,7.583812790190197,0.0,0.0,0.0,216.81629999999998,0.0,0.123,0.9173553719008265,0.0,520.8197925018254
skip26,94,96,2025-09-17 15:20:00,2025-09-18 09:40:00,18.333333333333332,0.221,0.795,0.5740000000000001,3.1180811808118083,325.54999999999995,633.3333334,0.5132159747227307,17.757272727272724,34.54545454909091,1.366677182,431.8150859457497,25.063492991999997,29.63233021696727,0.048947537454548495,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.6666666666666667,16.666666666666668,1.6666666666666667,0.0,1.0,0.0,325.54999999999995,3.223267326732673,1014.1744548286603,1014.1744548286603,107.16877718086364,214.61578716175444,5.936326972204034,0.0006046993750694622,18.658150698072355,6.142132375268598,345.4336179329718,3.2837909381523556,10.229878312001107,0.0,0.0,0.0,143.89309999999998,0.0,-0.061090909090909105,0.9090909090909091,0.0,520.8309436304096
skip26,91,96,2025-09-17 08:50:00,2025-09-18 09:40:00,24.833333333333332,0.215,0.795,0.5800000000000001,3.188679245283019,325.54999999999995,633.3333334,0.5132159747227307,13.109395973154362,25.503355707382553,3.6876576240000003,167.20976293817205,27.0224904033557,33.90462980787811,0.6001414100671063,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.6666666666666667,23.166666666666668,1.6666666666666667,0.0,1.0,0.0,325.54999999999995,3.223267326732673,1033.4920634920634,1033.4920634920634,107.16877718086364,214.61578716175444,6.049399866912682,2.344673924465575e-05,18.658150698072355,6.142132375268598,345.4336179329718,3.2837909381523556,10.424733136991605,0.0,0.0,0.0,161.27149999999997,0.0,-0.004947368421052632,0.9328859060402684,0.0,520.8373485523927
skip26,92,96,2025-09-17 11:50:00,2025-09-18 09:40:00,21.833333333333332,0.128,0.795,0.667,4.747191011235956,325.54999999999995,633.3333334,0.5132159747227307,14.910687022900762,29.007633590839696,2.140671948,282.65330583770043,26.4006316851145,31.66081371116097,0.697120234732818,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.6666666666666667,20.166666666666668,1.6666666666666667,0.0,1.0,0.0,325.54999999999995,3.223267326732673,1427.8508771929821,1427.8508771929821,107.16877718086364,214.61578716175444,8.35772350033989,0.00010508099500784024,18.658150698072355,6.142132375268598,345.4336179329718,3.2837909381523556,14.402591834001559,0.0,0.0,0.0,83.34079999999999,0.0,-0.028999999999999998,0.9236641221374046,0.0,520.8493469001332
skip26,95,97,2025-09-18 07:10:00,2025-09-18 10:30:00,3.3333333333333335,0.47,0.968,0.498,1.9576923076923076,325.54999999999995,100.0,3.223267326732673,97.66499999999998,30.0,1.3207362219999998,70.38604242751545,27.2650357095,46.73817777073925,-5.207964290499998,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,2.5,0.8333333333333334,2.5,0.0,1.0,0.0,0.0,0.0,571.140350877193,571.140350877193,61.488452503768244,174.25435805435725,1.918108979159057,1.0933221181206625,18.658150698072355,3.524069460932491,198.19371992675,1.8840862837514976,3.3054145328973643,0.0,0.0,0.0,306.01699999999994,0.0,0.015726315789473682,0.25,0.0,575.617117109529
skip26,93,97,2025-09-17 13:30:00,2025-09-18 10:30:00,21.0,0.333,0.968,0.635,2.657963446475196,325.54999999999995,633.3333334,0.5132159747227307,15.50238095238095,30.158730161904764,2.054233594,293.99473444475495,25.943588985000005,31.255500793503533,0.2930334294444563,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,2.5,18.5,2.5,0.0,1.0,0.0,0.0,0.0,751.8475750577365,751.8475750577365,61.488452503768244,174.25435805435725,2.5249933443895203,0.00015939702468867862,18.658150698072355,3.524069460932491,198.19371992675,1.8840862837514976,4.35123853060392,0.0,0.0,0.0,216.81629999999998,0.0,0.123,0.8809523809523809,0.0,575.7564266331963
skip26,94,97,2025-09-17 15:20:00,2025-09-18 10:30:00,19.166666666666668,0.221,0.968,0.747,3.7564575645756455,325.54999999999995,633.3333334,0.5132159747227307,16.985217391304346,33.043478264347826,1.7934038659999998,334.49458130556076,25.305153818521745,30.425580858265835,-0.05641139886955315,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,2.5,16.666666666666668,2.5,0.0,1.0,0.0,0.0,0.0,1014.1744548286603,1014.1744548286603,61.488452503768244,174.25435805435725,3.4059879069179515,0.00039864239710260633,18.658150698072355,3.524069460932491,198.19371992675,1.8840862837514976,5.86942767523831,0.0,0.0,0.0,143.89309999999998,0.0,-0.061090909090909105,0.8695652173913043,0.0,575.7664569541072
skip26,91,97,2025-09-17 08:50:00,2025-09-18 10:30:00,25.666666666666668,0.215,0.968,0.753,3.841509433962264,325.54999999999995,633.3333334,0.5132159747227307,12.683766233766232,24.675324677922077,4.114384308,150.2789700971903,27.13934759811688,34.35828127407798,0.5035683773376611,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,2.5,23.166666666666668,2.5,0.0,1.0,0.0,0.0,0.0,1033.4920634920634,1033.4920634920634,61.488452503768244,174.25435805435725,3.4708638670497223,1.5457043155792316e-05,18.658150698072355,3.524069460932491,198.19371992675,1.8840862837514976,5.9812262976238015,0.0,0.0,0.0,161.27149999999997,0.0,-0.004947368421052632,0.9025974025974026,0.0,575.7724522434089
skip26,92,97,2025-09-17 11:50:00,2025-09-18 10:30:00,22.666666666666668,0.128,0.968,0.84,5.719101123595506,325.54999999999995,633.3333334,0.5132159747227307,14.362499999999997,27.94117647352941,2.567398632,237.4348272515722,26.555817726176468,32.25700052203131,0.5842000791176432,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,2.5,20.166666666666668,2.5,0.0,1.0,0.0,0.0,0.0,1427.8508771929821,1427.8508771929821,61.488452503768244,174.25435805435725,4.795272447897642,6.92736613710582e-05,18.658150698072355,3.524069460932491,198.19371992675,1.8840862837514976,8.26353633224341,0.0,0.0,0.0,83.34079999999999,0.0,-0.028999999999999998,0.8897058823529411,0.0,575.7832128522658
skip26,88,92,2025-09-16 10:00:00,2025-09-17 11:50:00,25.833333333333332,0.414,0.128,-0.286,0.38362068965517243,325.54999999999995,633.3333334,0.5132159747227307,12.601935483870967,24.516129034838713,4.827786570000001,128.52288231306252,28.065547135935482,40.29443661443262,0.5065148778709698,1.0,111.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,3.3333333333333335,22.5,3.3333333333333335,0.0,1.0,0.0,0.0,0.0,633.3657587548637,633.3657587548637,35.27920995988819,141.4834467794793,1.2204227728397383,1.4221166222171146e-05,18.658150698072355,2.0219469081263375,113.71432477664949,1.0810009502668991,2.103114689235212,0.0,0.0,0.0,310.54139999999995,-99.0,0.19799999999999998,0.8709677419354839,0.0,608.0712177703757
skip26,90,92,2025-09-16 13:50:00,2025-09-17 11:50:00,22.0,0.309,0.128,-0.181,0.4958217270194986,325.54999999999995,633.3333334,0.5132159747227307,14.79772727272727,28.78787879090909,3.1987333689999997,191.99288410266178,27.32592781166667,38.869010432756816,0.30782175106061516,1.0,111.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,3.3333333333333335,18.666666666666668,3.3333333333333335,0.0,1.0,0.0,0.0,0.0,795.965770171149,795.965770171149,35.27920995988819,141.4834467794793,1.5337342426396712,9.667918254065517e-05,18.658150698072355,2.0219469081263375,113.71432477664949,1.0810009502668991,2.643034108232027,0.0,0.0,0.0,231.78089999999997,0.0,0.004200000000000003,0.8484848484848485,0.0,608.0741756016564
skip26,89,92,2025-09-16 12:10:00,2025-09-17 11:50:00,23.666666666666668,0.302,0.128,-0.174,0.5056818181818182,325.54999999999995,633.3333334,0.5132159747227307,13.755633802816899,26.760563383098592,3.6510608900000006,168.8411230775835,27.74237936521127,39.343682693963444,0.5318864074647962,1.0,111.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,3.3333333333333335,20.333333333333332,3.3333333333333335,0.0,1.0,0.0,0.0,0.0,809.825870646766,809.825870646766,35.27920995988819,141.4834467794793,1.5604410578100139,4.20165995320975e-05,18.658150698072355,2.0219469081263375,113.71432477664949,1.0810009502668991,2.689057090216167,0.0,0.0,0.0,226.53019999999998,0.0,-0.05169230769230769,0.8591549295774648,0.0,608.0760483857865
skip26,40,41,2025-08-21 13:00:00,2025-08-21 15:00:00,2.0,0.738,0.82782,0.08982000000000001,1.113984771573604,651.0999999999999,700.0,0.9288159771754635,325.54999999999995,350.0,0.5602503510000001,1060.203904382324,36.9290067075,56.226011431179046,3.596170891646305,0.734491036,84.0,651.0999999999999,651.0999999999999,700.0,0.9288159771754635,2.0,0.0,2.0,0.0,1.0,0.0,651.0999999999999,0.9288159771754635,776.9689737470167,776.9689737470167,171.6280966271497,394.91211253889554,1.6324731017772496,2.3839315911083023,6.018911367441213,1.5865678110297192,159.4109182795109,0.0,0.0,0.0,0.0,0.0,961.0235999999999,651.1,-0.004341891891891891,0.0,0.0,610.0453609456367
