t0,t1,gap_hours,ph0,ec0,ph1_true,ec1_true,ph1_pred,ec1_pred,dph_true,dec_true,dph_pred,dec_pred,train_intervals,ph_abs_error,ec_abs_error,ph_signed_error,ec_signed_error
2025-09-18 12:00:00,2025-09-18 13:10:00,1.1666666666666667,7.27,0.98,7.08,0.662,7.55783863255798,1.006225785035579,-0.1899999999999995,-0.31799999999999995,0.28783863255797965,0.02622578503557895,98,0.47783863255797954,0.3442257850355789,0.47783863255797954,0.3442257850355789
2025-09-18 13:10:00,2025-09-18 14:10:00,1.0,7.08,0.662,6.65,0.709,7.147439091127618,0.5555538378865923,-0.4299999999999997,0.04699999999999993,0.06743909112761778,-0.10644616211340772,99,0.4974390911276174,0.15344616211340767,0.4974390911276174,-0.15344616211340767
2025-09-18 14:10:00,2025-09-18 15:10:00,1.0,6.65,0.709,6.8,0.68,6.386242044863829,0.7031865483358948,0.14999999999999947,-0.028999999999999915,-0.2637579551361708,-0.005813451664105191,100,0.41375795513617053,0.02318654833589473,-0.41375795513617053,0.02318654833589473
2025-09-18 15:10:00,2025-09-21 06:30:00,63.333333333333336,6.8,0.68,6.19,0.501,6.555666781238075,0.6505181590719155,-0.6099999999999994,-0.17900000000000005,-0.24433321876192493,-0.02948184092808464,101,0.3656667812380743,0.14951815907191546,0.3656667812380743,0.14951815907191546
2025-09-21 06:30:00,2025-09-21 07:20:00,0.8333333333333334,6.19,0.501,4.75,4.23,6.878985311450676,0.8769542178925203,-1.4400000000000004,3.7290000000000005,0.6889853114506758,0.3759542178925202,102,2.128985311450676,3.35304578210748,2.128985311450676,-3.35304578210748
2025-09-21 07:20:00,2025-09-21 08:40:00,1.3333333333333333,4.75,4.23,4.75,4.97,5.389557329603292,4.1565301596107735,0.0,0.7399999999999993,0.639557329603292,-0.07346984038922666,103,0.6395573296032921,0.8134698403892262,0.6395573296032921,-0.8134698403892262
2025-09-21 08:40:00,2025-09-21 10:30:00,1.8333333333333333,4.75,4.97,5.17,4.52,5.241948542808671,3.9017746801031645,0.41999999999999993,-0.4500000000000002,0.49194854280867073,-1.0682253198968352,104,0.0719485428086708,0.618225319896835,0.0719485428086708,-0.618225319896835
2025-09-21 10:30:00,2025-09-21 11:40:00,1.1666666666666667,5.17,4.52,5.25,4.4,5.581089004480887,3.450651667327711,0.08000000000000007,-0.11999999999999922,0.4110890044808869,-1.0693483326722888,105,0.3310890044808872,0.9493483326722894,0.3310890044808872,-0.9493483326722894
2025-09-21 11:40:00,2025-09-21 13:40:00,2.0,5.25,4.4,5.33,4.53,5.473392422402895,3.457610773462671,0.08000000000000007,0.1299999999999999,0.2233924224028956,-0.9423892265373294,106,0.1433924224028953,1.0723892265373292,0.1433924224028953,-1.0723892265373292
2025-09-21 13:40:00,2025-09-21 15:30:00,1.8333333333333333,5.33,4.53,5.4,3.87,5.213007363720608,3.763515129436516,0.07000000000000028,-0.6600000000000001,-0.11699263627939209,-0.766484870563484,107,0.18699263627939278,0.10648487056348399,-0.18699263627939278,-0.10648487056348399
